ManufacturerProductNumber,SeriesName,ManufacturerName,DatasheetUrl,PhotoUrl,ProductStatus,Operating Temperature,Mounting Type,Package / Case,Supplier Device Package,Core Processor,Number of Cores/Bus Width,Speed,RAM Controllers,Ethernet,Voltage - I/O
TE0722-02-07S-1C,TE0722,Trenz Electronic GmbH,https://wiki.trenz-electronic.de/pages/viewpage.action?pageId=20612010,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2242/MFG_TE0722-02-07S-1C.jpg,Obsolete,0°C ~ 70°C,,,,ARM Cortex-A9,,33MHz,,,
KC80524KX366128SL3C7,Mobile Celeron,Intel,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2462/Celeron%20Processor.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/KC80524KX366128SL3C7.JPG,Obsolete,0°C ~ 100°C (TJ),Surface Mount,615-BBGA,615-BGA (35.15x31.15),-,-,366MHz,-,-,-
KC80524KX266256SL32Q,Mobile Pentium II,Intel,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2715/KC80524KX266256SL32Q.jpg,Obsolete,0°C ~ 100°C (TJ),Surface Mount,615-BBGA,615-BGA (35.15x31.15),-,-,266MHz,-,-,-
MCIMX6DP7CVT8AA,i.MX6DP,NXP USA Inc.,https://rocelec.widen.net/view/pdf/au3b6tsvee/PHGL-S-A0006655212-1.pdf?t.download=true&u=5oefqw,,Active,-40°C ~ 105°C (TA),Surface Mount,"624-FBGA, FCBGA",624-FCBGA (21x21),ARM® Cortex®-A9,"2 Core, 32-Bit",800MHz,"LPDDR2, DDR3L, DDR3",10/100/1000Mbps (1),"1.8V, 2.5V, 2.8V, 3.3V"
EWIXP460BAE,IXP460,Intel,https://rocelec.widen.net/view/pdf/hpcnjkkofm/INTLS05373-1.pdf?t.download=true&u=5oefqw,,Active,0°C ~ 70°C (TA),Surface Mount,544-BBGA,544-PBGA (35x35),Intel® IXP46x,"1 Core, 32-Bit",667MHz,"DDR, SDRAM","Mll (3), SMII (3)","2.5V, 3.3V"
LS1024ASE7MLA,QorIQ® Layerscape,NXP USA Inc.,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/897/568%3BSOT1658-1%3B%3B625.jpg,Obsolete,0°C ~ 70°C (TA),Surface Mount,"625-BFBGA, FCBGA",625-FCPBGA (21x21),ARM® Cortex®-A9,"2 Core, 32-Bit",1.2GHz,DDR3,GbE (3),-
TMC2340AH5C1,-,Fairchild Semiconductor,https://rocelec.widen.net/view/pdf/urat3tfyhp/FAIRS02608-1.pdf?t.download=true&u=5oefqw,,Active,0°C ~ 70°C,Through Hole,121-BPGA,121-PPGA (34.16x34.16),,,,,,
LS1026AXN8P1A,QorIQ® Layerscape,NXP USA Inc.,https://www.nxp.com/docs/en/fact-sheet/LS1046AFS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2116/375%3B-98ASA00254D%3B-%3B-780.jpg,Active,-40°C ~ 105°C,Surface Mount,"780-FBGA, FCBGA",780-FCPBGA (23x23),ARM® Cortex®-A72,"2 Core, 64-Bit",1.4GHz,DDR4,"10GbE (2), 2.5GbE (1), 1GbE (4)",-
MPC8377EVRANG,MPC83xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/vep47wr0a4/FSCLS06714-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/689-BBGA.jpg,Obsolete,0°C ~ 125°C (TA),Surface Mount,689-BBGA Exposed Pad,689-TEPBGA II (31x31),PowerPC e300c4s,"1 Core, 32-Bit",800MHz,"DDR, DDR2",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
IBM25PPC750FX-GB0533T,IBM25PPC750FX,IBM,https://rocelec.widen.net/view/pdf/xlscrqzhbc/IBMMS01486-1.pdf?t.download=true&u=5oefqw,,Active,-40°C ~ 105°C (TJ),Surface Mount,292-BCBGA Exposed Pad,292-CBGA (21x21),PowerPC 750FX,"1 Core, 32-Bit",700MHz,-,-,2.5V
IBM25PPC750FX-GR0533T,IBM25PPC750FX,IBM,https://rocelec.widen.net/view/pdf/xlscrqzhbc/IBMMS01486-1.pdf?t.download=true&u=5oefqw,,Active,-40°C ~ 105°C (TJ),Surface Mount,292-BCBGA Exposed Pad,292-CBGA (21x21),PowerPC 750FX,"1 Core, 32-Bit",700MHz,-,-,2.5V
LS1043AXE7MQB,QorIQ® Layerscape,NXP USA Inc.,https://www.nxp.com/docs/en/fact-sheet/LS1043AFS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2363/568%3B-SOT1840-1%3B-%3B-621.jpg,Active,-40°C ~ 105°C,Surface Mount,"621-FBGA, FCBGA",621-FCPBGA (21x21),ARM® Cortex®-A53,"4 Core, 64-Bit",1.2GHz,"DDR3L, DDR4",1GbE (7) or 10GbE (1) & 1GbE (5),-
MC68340AB25E-FR,M683xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/oy5hyj2sku/FSCLS06741-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2641/MFG_MC68340CAB16E.jpg,Active,0°C ~ 70°C (TA),Surface Mount,144-BQFP,144-QFP (28x28),CPU32,"1 Core, 32-Bit",25MHz,DRAM,-,5V
AM29000-20KC/W,-,Advanced Micro Devices,https://rocelec.widen.net/view/pdf/azikbo8sqy/AMDIS02592-1.pdf?t.download=true&u=5oefqw,,Active,0°C ~ 85°C (TC),Surface Mount,168-BQFP,168-PQFP (28x28),AM29000,"1 Core, 32-Bit",20MHz,-,-,5V
RK80546KG1122MMS,*,Intel,,,Active,,,,,,,,,,
RK80546KG1122MM,Intel® Xeon®,Intel,https://rocelec.widen.net/view/pdf/s5l3jkdjxp/INTLS01666-1.pdf?t.download=true&u=5oefqw,,Active,73°C (TC),Through Hole,604-PGA,604-PPGA (42.5x42.5),Intel® Xeon® Processor,"1 Core, 64-Bit",3.8GHz,-,-,"1.2875V, 1.3875V"
25PPC750CXEJP8513T,*,IBM,https://rocelec.widen.net/view/pdf/upkbjsoylp/IBMMS00670-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2923/MFG_EPF10K100EFC484-2X.jpg,Active,0°C ~ 105°C (TJ),Surface Mount,256-LBGA,256-PBGA (27x27),PowerPC 750CX,"1 Core, 32-Bit",-,-,-,"1.8V, 2.5V"
XPC860PZP80D4,MPC86xx,Motorola,https://rocelec.widen.net/view/pdf/jozialmtni/FSCLS00519-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4280/MFG_MPC860ENCZQ66D4.jpg,Active,0°C ~ 95°C (TJ),,357-BGA,357-PBGA (25x25),MPC8xx,"1 Core, 32-Bit",80MHz,DRAM,"10Mbps (4), 10/100Mbps (1)",3.3V
XLP432GD1500-22,*,Broadcom Limited,,,Obsolete,,,,,,,,,,
IBM25PPC750FX-GR1033T,IBM25PPC750FX,IBM,https://rocelec.widen.net/view/pdf/zuty1zbzpl/IBMMS00795-1.pdf?t.download=true&u=5oefqw,,Active,-40°C ~ 105°C (TJ),Surface Mount,292-BCBGA Exposed Pad,292-CBGA (21x21),PowerPC 750FX,"1 Core, 32-Bit",733MHz,-,-,2.5V
IBM25PPC750GLECR5H43T,-,IBM,https://rocelec.widen.net/view/pdf/vxyupzdkxu/IBMMS00810-1.pdf?t.download=true&u=5oefqw,,Active,-40°C ~ 105°C (TJ),Surface Mount,292-BCBGA Exposed Pad,292-CBGA (21x21),PowerPC 750GL,"1 Core, 32-Bit",933MHz,-,-,"1.8V, 2.5V, 3.3V"
FW80321M400SL6R2,-,Intel,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/FW80321M400SL6R2.JPG,Obsolete,0°C ~ 105°C (TC),Surface Mount,544-BGA,544-BGA (35x35),Xscale,"1 Core, 32-Bit",400MHz,DDR,-,"2.5V, 3.3V"
MPC8377VRALGA,MPC83xx,NXP USA Inc.,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1022/MPC8377E.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/689-BBGA.jpg,Obsolete,0°C ~ 125°C (TA),Surface Mount,689-BBGA Exposed Pad,689-TEPBGA II (31x31),PowerPC e300c4s,"1 Core, 32-Bit",667MHz,"DDR, DDR2",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
P1021NXN2DFB,QorIQ P1,NXP USA Inc.,https://www.nxp.com/docs/en/fact-sheet/QP1021FS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/689-BBGA.jpg,Obsolete,-40°C ~ 105°C (TA),Surface Mount,689-BBGA Exposed Pad,689-TEPBGA II (31x31),PowerPC e500v2,"2 Core, 32-Bit",800MHz,"DDR2, DDR3",10/100/1000Mbps (3),-
MPC8378ECVRANGA,MPC83xx,NXP USA Inc.,https://www.nxp.com/docs/en/fact-sheet/MPC837XFFS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/689-BBGA.jpg,Obsolete,-40°C ~ 125°C (TA),Surface Mount,689-BBGA Exposed Pad,689-TEPBGA II (31x31),PowerPC e300c4s,"1 Core, 32-Bit",800MHz,"DDR, DDR2",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
MYS-7Z010-V2-0E1D-667-C-S,-,MYIR Tech Limited,https://www.myirtech.com/download/Zynq7000/Z-turnBoardV2.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5733/MFG_MYS-7Z010-V2-0E1D-667-C-S.jpg,Active,-,,,,ARM® Cortex®-A9,,667MHz,,,
MC68340CAG25E,M683xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/oy5hyj2sku/FSCLS06741-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2928/MFG_MC68302AG33C.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,144-LQFP,144-LQFP (20x20),CPU32,"1 Core, 32-Bit",25MHz,DRAM,-,5.0V
MC68EC040FE20A,M680x0,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/tghdpibogq/FSCLS11199-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_FREFREMC68EC040FE20A.jpg,Obsolete,0°C ~ 70°C (TA),Surface Mount,184-BCQFP,184-CQFP (31.3x31.3),68040,"1 Core, 32-Bit",20MHz,-,-,5.0V
MC68EC040FE20A,-,Motorola,https://rocelec.widen.net/view/pdf/tghdpibogq/FSCLS11199-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_FREFREMC68EC040FE20A.jpg,Active,0°C ~ 70°C (TA),Surface Mount,184-BCQFP,184-CQFP (31.3x31.3),68040,"1 Core, 32-Bit",20MHz,-,-,5V
MIMX8MQ5CVAHZAA,i.MX8MQ,NXP USA Inc.,https://www.nxp.com/docs/en/fact-sheet/i.MX8M-FS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_MIMX8M.jpg,Not For New Designs,-40°C ~ 105°C (TJ),Surface Mount,"621-FBGA, FCBGA",621-FCPBGA (17x17),ARM® Cortex®-A53,"4 Core, 64-Bit",1.3GHz,"DDR3L, DDR4, LPDDR4",GbE,-
TE0722-02I,TE0722,Trenz Electronic GmbH,https://wiki.trenz-electronic.de/pages/viewpage.action?pageId=20612010,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1146/MFG_TE0722-02I.jpg,Obsolete,-40°C ~ 85°C,,,,ARM Cortex-A9,,33MHz,,,
NK-N9H20,NuMicro®,Nuvoton Technology Corporation,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/323/NK-N9H20_Web.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/330/NK-N9H20.jpg,Obsolete,,Fixed,,,ARM926EJ-S,,,,,
MPC8378ECVRALGA,MPC83xx,NXP USA Inc.,https://www.nxp.com/docs/en/fact-sheet/MPC837XFFS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/689-BBGA.jpg,Obsolete,-40°C ~ 125°C (TA),Surface Mount,689-BBGA Exposed Pad,689-TEPBGA II (31x31),PowerPC e300c4s,"1 Core, 32-Bit",667MHz,"DDR, DDR2",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
MPC8544VTANGA,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/npty2icpbo/FSCLS11192-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/MSC8154ETVT1000B.JPG,Obsolete,0°C ~ 105°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",800MHz,"DDR, DDR2, SDRAM",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
R80186-10,*,"Rochester Electronics, LLC",https://rocelec.widen.net/view/pdf/wbhgziukz3/RSELS16565-1.pdf?t.download=true&u=5oefqw,,Active,,,,,,,,,,
MPC8535BVTANGA,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/wckcedazld/FSCL-S-A0001023989-1.pdf?t.download=true&u=5oefqw,,Active,0°C ~ 105°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",800MHz,"DDR2, DDR3",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
25PPC750CXEJP8512,*,IBM,https://rocelec.widen.net/view/pdf/upkbjsoylp/IBMMS00670-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2923/MFG_EPF10K100EFC484-2X.jpg,Active,-40°C ~ 105°C (TJ),Surface Mount,256-LBGA,256-PBGA (27x27),PowerPC 750CX,"1 Core, 32-Bit",-,-,-,"1.8V, 2.5V"
IBM25PPC750GXECB5H42T,*,IBM,https://rocelec.widen.net/view/pdf/wmfj6oqcqj/IBMMS00886-1.pdf?t.download=true&u=5oefqw,,Active,-40°C ~ 105°C (TJ),Surface Mount,292-BCBGA Exposed Pad,292-CBGA (21x21),PowerPC 750GX,"1 Core, 32-Bit",933MHz,-,-,"1.8V, 2.5V, 3.3V"
MPC8358VVAGDGA,MPC83xx,NXP USA Inc.,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/953/MPC8360E%2C8358E.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2589/MFG_MPC8360%20SERIES.jpg,Obsolete,0°C ~ 105°C (TA),Surface Mount,740-LBGA,740-TBGA (37.5x37.5),PowerPC e300,"1 Core, 32-Bit",400MHz,"DDR, DDR2",10/100/1000Mbps (1),"1.8V, 2.5V, 3.3V"
IBM25PPC750FX-GB0532T,IBM25PPC750FX,IBM,https://rocelec.widen.net/view/pdf/xlscrqzhbc/IBMMS01486-1.pdf?t.download=true&u=5oefqw,,Active,-40°C ~ 105°C (TJ),Surface Mount,292-BCBGA Exposed Pad,292-CBGA (21x21),PowerPC 750FX,"1 Core, 32-Bit",700MHz,-,-,2.5V
MPC8536EAVTANGA,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/wckcedazld/FSCL-S-A0001023989-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/MSC8154ETVT1000B.JPG,Obsolete,0°C ~ 90°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",800MHz,"DDR2, DDR3",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
MPC8536BVTANGA,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/wckcedazld/FSCL-S-A0001023989-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/MSC8154ETVT1000B.JPG,Obsolete,0°C ~ 105°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",800MHz,"DDR2, DDR3",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
MPC8245TVV300D-NXP,MPC82xx,NXP USA Inc.,https://rocelec.widen.net/view/pdf/opylnxey9f/PHGL-S-A0001694602-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/427/MFG_XC4044XL-1BG352C.jpg,Active,-40°C ~ 105°C (TA),Surface Mount,352-LBGA,352-TBGA (35x35),PowerPC™ MPC603e,"1 Core, 32-Bit",300MHz,SDRAM,-,3.3V
MPC8245TVV300D,MPC82xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/opylnxey9f/PHGL-S-A0001694602-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/427/MFG_XC4044XL-1BG352C.jpg,Active,-40°C ~ 105°C (TA),Surface Mount,352-LBGA,352-TBGA (35x35),PowerPC 603e,"1 Core, 32-Bit",300MHz,SDRAM,-,3.3V
CDP1805ACDX,*,"Rochester Electronics, LLC",https://rocelec.widen.net/view/pdf/erwu9bigqz/RE_DSHEET_CDP1805ACDX_REI.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3975/MFG_MD87C51FC.jpg,Active,,,,,,,,,,
MPC8544VTAQGA,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/npty2icpbo/FSCLS11192-1.pdf?t.download=true&u=5oefqw,,Active,0°C ~ 105°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",1.0GHz,"DDR, DDR2, SDRAM",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
KPB-02013-001.A5,i.MX,PHYTEC America,https://www.phytec.com/wp-content/uploads/2020/10/phyCORE-i.MX6UL_release.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3839/MFG_KPB-02013-001.A5_primary.jpg,Active,,Fixed,,,ARM® Cortex®-A7,,,,,
MCIMX6DP5EYM1AB,i.MX6DP,NXP USA Inc.,https://www.nxp.com/docs/en/data-sheet/IMX6DQPCEC.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/i.max%206DL%20SERIES.JPG,Active,-20°C ~ 105°C (TJ),Surface Mount,"624-LFBGA, FCBGA",624-FCPBGA (21x21),ARM® Cortex®-A9,"2 Core, 32-Bit",1.0GHz,"LPDDR2, DDR3L, DDR3",10/100/1000Mbps (1),"1.8V, 2.5V, 2.8V, 3.3V"
MPC8536AVTANG,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/wckcedazld/FSCL-S-A0001023989-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/MSC8154ETVT1000B.JPG,Obsolete,0°C ~ 90°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",800MHz,"DDR2, DDR3",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
MPC860DECZQ50D4,MPC8xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/hu18om2iky/FSCL-S-A0001125202-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4280/MFG_MPC860ENCZQ66D4.jpg,Active,-40°C ~ 95°C (TA),Surface Mount,357-BBGA,357-PBGA (25x25),MPC8xx,"1 Core, 32-Bit",50MHz,DRAM,10Mbps (2),3.3V
MPC855TCVR50D4,MPC8xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/hu18om2iky/FSCL-S-A0001125202-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4280/MFG_MPC860ENCZQ66D4.jpg,Active,-40°C ~ 95°C (TA),Surface Mount,357-BBGA,357-PBGA (25x25),MPC8xx,"1 Core, 32-Bit",50MHz,DRAM,"10Mbps (1), 10/100Mbps (1)",3.3V
MPC8544ECVTANGA,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/pmhaiuc56e/FSCL-S-A0001166658-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/MSC8154ETVT1000B.JPG,Obsolete,-40°C ~ 105°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",800MHz,"DDR, DDR2, SDRAM",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
25PPC604E2BE-240EE,*,IBM,,,Active,,,,,,,,,,
MPC8358CVVAGDGA,MPC83xx,NXP USA Inc.,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/953/MPC8360E%2C8358E.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2589/MFG_MPC8360%20SERIES.jpg,Obsolete,-40°C ~ 105°C (TA),Surface Mount,740-LBGA,740-TBGA (37.5x37.5),PowerPC e300,"1 Core, 32-Bit",400MHz,"DDR, DDR2",10/100/1000Mbps (1),"1.8V, 2.5V, 3.3V"
MYC-C7Z010-V2-4E1D-667-I,MYC-C7Z010,MYIR Tech Limited,http://www.myirtech.com/download/Zynq7000/MYC-C7Z010_20V2.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5733/MFG_3309_MYC-C7Z010-V2-4E1D-667-I.jpg,Active,-40°C ~ 85°C,,,,ARM® Cortex®-A9,,866MHz,,,
MC68EC040RC25A,M680x0,Motorola,https://rocelec.widen.net/view/pdf/tghdpibogq/FSCLS11199-1.pdf?t.download=true&u=5oefqw,,Active,0°C ~ 70°C (TA),Through Hole,179-BEPGA,179-PGA (47.24x47.24),68040,"1 Core, 32-Bit",25MHz,-,-,5.0V
T1042NSE7MQPB,*,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/qx3hhzqeli/PHGL-S-A0002440345-1.pdf?t.download=true&u=5oefqw,,Active,,,,,,,,,,
MPC8535BVTAKG,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/wckcedazld/FSCL-S-A0001023989-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/MSC8154ETVT1000B.JPG,Obsolete,0°C ~ 105°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",600MHz,"DDR2, DDR3",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
MPC8544VTARJA,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/npty2icpbo/FSCLS11192-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/427/MFG_74HCT02DB%2C112.jpg,Active,0°C ~ 105°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",1.067GHz,"DDR, DDR2, SDRAM",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
MC68030RC33C,M680x0,Motorola,https://rocelec.widen.net/view/pdf/fe04l5s0gy/MOTOD013-3-211.pdf?t.download=true&u=5oefqw,,Active,0°C ~ 70°C (TA),Through Hole,128-BPGA,128-PGA (34.55x34.55),68030,"1 Core, 32-Bit",33MHz,-,-,5.0V
MPC8545PXATGD,MPC85xx,Freescale Semiconductor,https://rocelec.widen.net/view/pdf/egnpaunjg2/FSCLS11828-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/12/MSC8154ETVT1000B.JPG,Obsolete,0°C ~ 105°C (TA),Surface Mount,"783-BBGA, FCBGA",783-FCPBGA (29x29),PowerPC e500,"1 Core, 32-Bit",1.2GHz,"DDR, DDR2, SDRAM",10/100/1000Mbps (4),"1.8V, 2.5V, 3.3V"
